placekey,poi_cbg,parent_placekey,location_name,brands,safegraph_brand_ids,store_id,top_category,sub_category,naics_code,open_hours,category_tags,latitude,longitude,street_address,city,region,postal_code,iso_country_code,opened_on,closed_on,tracking_closed_since,websites,phone_number,wkt_area_sq_meters
zzy-222@5wc-cpm-yqf,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,"{""Thu"":[],""Sat"":[],""Tue"":[],""Sun"":[[""8:00"",""17:00""]],""Mon"":[],""Wed"":[],""Fri"":[]}",null,46.744494,-116.980084,1016 South Mountainview Road,Moscow,ID,83843,US,null,null,2019-07,"[""comeuntochrist.org""]",+12088834516,54
zzy-222@5wc-csc-35z,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,"{""Thu"":[],""Sat"":[],""Tue"":[],""Sun"":[[""8:00"",""17:00""]],""Mon"":[],""Wed"":[],""Fri"":[]}",null,46.413293,-117.028643,702 4th Ave,Lewiston,ID,83501,US,null,null,2019-07,"[""comeuntochrist.org""]",+14352443550,198583
zzy-222@5wf-y5g-fmk,160659501001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.912278,-111.878065,5973 N 5000th,Rexburg,ID,83440,US,null,null,2019-07,[],+12083565302,1859
zzy-222@5wf-y5t-cnq,160659505003,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.811211,-111.810548,1545 W 1000th S,Rexburg,ID,83440,US,null,null,2019-07,[],+12083596148,92
zzy-222@5wf-y5t-cnq,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.811211,-111.810548,1545 W 1000th S,Rexburg,ID,83440,US,null,null,2019-07,[],+12083596148,92
zzy-222@5wf-y5t-cnq,160659503022,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.811211,-111.810548,1545 W 1000th S,Rexburg,ID,83440,US,null,null,2019-07,[],+12083596148,92
zzy-222@5wf-y6z-dn5,160659503023,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.80377,-111.779919,1090 S 2nd E,Rexburg,ID,83440,US,null,null,2019-07,[],+12083590921,1782
zzy-222@5wf-zcp-4d9,160439702003,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,44.071564,-111.448215,1 3600th E 1313n,Ashton,ID,83420,US,null,null,2019-07,[],+12086523904,2239
zzy-222@5wf-zcp-4d9,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,44.071564,-111.448215,1 3600th E 1313n,Ashton,ID,83420,US,null,null,2019-07,[],+12086523904,2239
zzy-222@5wf-zxy-r8v,160439703006,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.961881,-111.758415,311 N Ctr,Parker,ID,83438,US,null,null,2019-07,[],+12086243509,74
zzy-222@5wf-zxy-v2k,160439703006,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.958684,-111.757284,132 N Ctr,Parker,ID,83438,US,null,null,2019-07,[],+12086243456,1725
zzy-222@5wg-425-xt9,160199706031,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.47319,-111.993341,2055 Coronado St,Idaho Falls,ID,83401,US,null,null,2019-07,[],+12085527740,2675
zzy-222@5wg-427-nwk,160199711002,29f-222@5wg-3zm-hh5,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.491723,-112.034092,4459 E Katcina Dr,Idaho Falls,ID,83401,US,null,null,2019-07,"[""lds.org""]",+12085247196,205
zzy-222@5wg-42d-vzz,160199710004,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.479286,-112.027909,2051 S Emerson,Idaho Falls,ID,83401,US,null,null,2019-07,"[""lds.org""]",+12085238461,2075
zzy-222@5wg-42f-nt9,160199709003,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.469115,-112.023178,3195 N Holmes Ave,Idaho Falls,ID,83401,US,null,null,2019-07,"[""lds.org""]",+12085290369,1838
zzy-222@5wg-42g-cyv,160199705021,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.477509,-111.975536,2150 S Avocet,Ammon,ID,83406,US,null,null,2019-07,"[""lds.org""]",+12085235736,2022
zzy-222@5wg-42t-8vz,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.498103,-112.040977,955 Memorial Dr,Idaho Falls,ID,83402,US,null,null,2019-07,"[""mormon.org""]",null,2644
zzy-222@5wg-43z-k4v,null,null,LDS Taylor Mountain Stake,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.460292,-112.029729,260 Castlerock Ln,Idaho Falls,ID,83404,US,null,2022-06,2019-07,"[""ldschurchtemples.com""]",+12085350968,2697
zzy-222@5wg-5c3-3dv,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.67968,-111.883248,364 N 4100 E,Rigby,ID,83442,US,null,null,2019-07,"[""lds.org""]",+12087457210,1723
zzy-222@5wg-5f9-x5z,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.672395,-111.915121,198 N 4300 E,Rigby,ID,83442,US,null,null,2019-07,"[""lds.org""]",+12087456127,335
zzy-222@5wg-5mb-sqz,160659504001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.812882,-111.761647,612 S Hidden Valley Rd,Rexburg,ID,83440,US,null,null,2019-07,[],+12086568816,1729
zzy-222@5wg-5ty-vvf,160199703002,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.554106,-111.94344,Corner Iona Rd & Ririe Hwy,Idaho Falls,ID,83401,US,null,null,2019-07,"[""lds.org""]",+12085231761,363
zzy-222@5wh-bgx-7h5,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,"{""Thu"":[],""Sat"":[],""Tue"":[],""Sun"":[[""10:00"",""12:00""]],""Mon"":[],""Wed"":[],""Fri"":[]}",null,47.530716,-116.241215,902 S Division St,Pinehurst,ID,83850,US,null,null,2019-07,[],+12085124435,978
zzy-222@5wh-bgz-t9z,160799602005,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,47.538647,-116.233218,110 N Division St,Pinehurst,ID,83850,US,null,null,2019-07,[],+12086822911,1206
zzy-222@5wh-hbr-6p9,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,"{""Thu"":[],""Sat"":[],""Tue"":[],""Sun"":[[""10:00"",""12:00""]],""Mon"":[],""Wed"":[],""Fri"":[]}",null,47.314744,-116.58688,201 S 23rd St,St. Maries,ID,83861,US,null,null,2019-07,[],+12084109483,710
zzy-222@5wh-hvk-vvf,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,"{""Thu"":[],""Sat"":[],""Tue"":[],""Sun"":[[""10:00"",""12:00""]],""Mon"":[],""Wed"":[],""Fri"":[]}",null,47.337653,-116.878466,354 East A Street,Plummer,ID,83851,US,null,null,2019-07,[],+12084109483,693
zzy-222@5wj-krc-dsq,160499400001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,45.927403,-116.11182,Valley Vw,Kamiah,ID,83536,US,null,null,2019-07,[],+12089352842,1362
zzy-222@5wj-krc-dsq,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,45.927403,-116.11182,Valley Vw,Kamiah,ID,83536,US,null,null,2019-07,[],+12089352842,1362
zzy-222@5wj-krc-dsq,160499602002,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,45.927403,-116.11182,Valley Vw,Kamiah,ID,83536,US,null,null,2019-07,[],+12089352842,1362
zzy-222@5wq-qtj-975,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.310211,-113.371737,Church St,Malta,ID,83342,US,null,null,2019-07,[],+12086452480,1236
zzy-222@5wq-qtj-9fz,160319501003,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.308023,-113.371539,80 N 1st W,Malta,ID,83342,US,null,null,2019-07,[],+12086452404,219
zzy-222@5wq-rfk-7yv,160319501002,null,Elba LDS Church,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.306285,-113.369007,1198 E 2000 S,Elba,ID,83342,US,null,null,2019-07,[],+12086385566,123
zzy-222@5wq-rrv-89z,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.601355,-113.853356,125 S 950 W,Paul,ID,83347,US,null,null,2019-07,"[""lds.org""]",+12084385167,1729
zzy-222@5wq-rsj-vfz,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.607947,-113.783344,950 W 127th S,Paul,ID,83347,US,null,null,2019-07,"[""lds.org""]",+12084385703,1236
zzy-222@5wq-s2q-sbk,160679703002,null,The Church Of Jesus Christ Of Latter Day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.667451,-113.59434,20403 5th St,Acequia,ID,83350,US,null,null,2019-07,"[""lds.org""]",+12084364033,1902
zzy-222@5wq-s6z-2kz,160319505003,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.475491,-113.824075,152 W 400 S,Burley,ID,83318,US,null,null,2019-07,"[""lds.org""]",+12086781611,1661
zzy-222@5wq-s7h-9zz,160319505004,null,The Church Of Jesus Christ Of Latter Day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.519439,-113.834004,96 S 200 W,Burley,ID,83318,US,null,null,2019-07,"[""lds.org""]",+12086781773,1804
zzy-222@5wq-s7v-fvf,160319503001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.491889,-113.745013,274 S 250 E,Burley,ID,83318,US,null,null,2019-07,[],+12086789423,2009
zzy-222@5wq-s7v-fvf,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.491889,-113.745013,274 S 250 E,Burley,ID,83318,US,null,null,2019-07,[],+12086789423,2009
zzy-222@5wq-s84-zzz,160679702004,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.545043,-113.753483,530 Villa Dr,Heyburn,ID,83336,US,null,null,2019-07,[],+12086798176,878
zzy-222@5wq-s89-45f,160319503003,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.53232,-113.787387,515 E 16th St,Burley,ID,83318,US,null,null,2019-07,[],+12086782219,1786
zzy-222@5wq-s89-9cq,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.537956,-113.794962,213 W Main St,Burley,ID,83318,US,null,null,2019-07,"[""lds.org""]",+12086542591,923
zzy-222@5wq-s89-gff,160319505004,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.522734,-113.803848,2420 Park Ave,Burley,ID,83318,US,null,null,2019-07,"[""lds.org""]",+12086781256,2682
zzy-222@5wq-s89-w8v,160319503004,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.526897,-113.789995,2050 Normal Ave,Burley,ID,83318,US,null,null,2019-07,"[""lds.org""]",+12086782218,1859
zzy-222@5wq-sfy-q75,null,224-222@5wq-sfy-q75,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.615277,-113.67155,3 Five & So F,Rupert,ID,83350,US,null,null,2019-07,[],+12084366756,5061
zzy-222@5wq-sfz-g8v,160679705002,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.608207,-113.674271,526 S F St,Rupert,ID,83350,US,null,null,2019-07,"[""lds.org""]",+12084363410,1809
zzy-222@5wq-sg2-3qz,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.615484,-113.686976,26 S 100 W,Rupert,ID,83350,US,null,null,2019-07,"[""lds.org""]",+12084363921,2616
zzy-222@5wq-sg2-ckf,160679704002,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.620128,-113.675938,806 G St,Rupert,ID,83350,US,null,null,2019-07,"[""lds.org""]",null,1872
zzy-222@5wq-sg4-zcq,160679704002,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.631172,-113.663446,324 E 18th St,Rupert,ID,83350,US,null,null,2019-07,"[""lds.org""]",+12084364446,2548
zzy-222@5wq-sh8-yn5,160319502001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.517515,-113.631743,213 W Main,Declo,ID,83323,US,null,null,2019-07,"[""lds.org""]",+12086542062,2478
zzy-222@5wq-shd-6tv,160319502001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.518316,-113.625238,207 E Main St,Declo,ID,83323,US,null,null,2019-07,[],+12086542073,305
zzy-222@5wq-xc7-n5z,160319506002,null,The Church Of Jesus Christ Of Latter Day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.246903,-113.883213,301 N Center St,Oakley,ID,83346,US,null,null,2019-07,"[""lds.org""]",+12088623226,1934
zzy-222@5wq-xc7-pjv,160319506002,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.242763,-113.887593,314 W Main St,Oakley,ID,83346,US,null,null,2019-07,"[""lds.org""]",+12088623230,179
zzy-222@5wr-26h-j7q,160479602001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.821934,-114.898898,620 N State St,Hagerman,ID,83332,US,null,null,2019-07,"[""lds.org""]",+12088374745,1692
zzy-222@5wr-2cd-75z,160539703001,null,Church of Jesus Christ of Latter Day Saints the Beehive Clothing,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.725324,-114.502404,217 N Kennedy,Jerome,ID,83338,US,null,null,2019-07,[],null,323
zzy-222@5wr-4m5-gzf,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.348069,-114.799175,Alturas Ave,Fairfield,ID,83327,US,null,null,2019-07,"[""lds.org""]",+12087642346,385
zzy-222@5wr-5q5-ckf,160830005005,null,LDS Church,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.570274,-114.618076,841 W Midway St,Filer,ID,83328,US,null,null,2019-07,[],+12083264361,2616
zzy-222@5wr-7cw-wp9,160830013001,null,The Church Of Jesus Christ Of Latter Day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.556399,-114.365684,3857 N 3500 E,Kimberly,ID,83341,US,null,null,2019-07,"[""lds.org""]",+12084235503,2598
zzy-222@5wr-7d4-v4v,160830013005,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.532292,-114.361696,222 Birch St S,Kimberly,ID,83341,US,null,null,2019-07,"[""lds.org""]",+12084234073,1296
zzy-222@5wr-7d5-s89,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.530635,-114.373339,3660 N 3450 E,Kimberly,ID,83341,US,null,null,2019-07,"[""lds.org""]",+12084234085,177
zzy-222@5wr-7dk-gp9,160830009002,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.572402,-114.420866,680 Hankins Rd N,Twin Falls,ID,83301,US,null,null,2019-07,"[""lds.org""]",+12087344596,265
zzy-222@5wr-7dm-9xq,160830009001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.586804,-114.443502,2085 S Temple Dr,Twin Falls,ID,83301,US,null,null,2019-07,"[""mormon.org""]",+12087333446,2467
zzy-222@5wr-7g6-fzz,160830010002,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.555168,-114.42846,2680 Elizabeth Blvd,Twin Falls,ID,83301,US,null,null,2019-07,[],null,1840
zzy-222@5wr-7gc-qmk,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.543411,-114.421251,680 Hankins Rd S,Kimberly,ID,83341,US,null,null,2019-07,[],+12084235513,1236
zzy-222@5wr-7jr-zzz,160539705002,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.710216,-114.508856,50 E 100 S,Jerome,ID,83338,US,null,null,2019-07,[],+12083248082,1652
zzy-222@5wr-84f-8qf,160830014001,null,The Church Of Jesus Christ Of Latter Day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.474839,-114.162362,23709 Highway 30,Murtaugh,ID,83344,US,null,null,2019-07,"[""lds.org""]",+12084325450,1637
zzy-222@5wr-9zr-nbk,160050002003,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.799243,-112.3839,8200 W Portneuf Rd,Pocatello,ID,83204,US,null,null,2019-07,[],+12082331732,1557
zzy-222@5wr-b3r-cdv,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.822455,-111.94801,1001 Stalker Rd,Bancroft,ID,83217,US,null,null,2019-07,[],+12086487747,1042
zzy-222@5wr-bby-py9,160119505004,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.181637,-112.362961,900 Riverton Rd,Blackfoot,ID,83221,US,null,null,2019-07,[],+12087856985,2706
zzy-222@5wr-bc9-kpv,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.210337,-112.441733,95 N 740th W,Moreland,ID,83256,US,null,null,2019-07,"[""lds.org""]",+12086843157,2517
zzy-222@5wr-bmw-26k,160119506001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.255016,-112.32566,403 N 150 W,Blackfoot,ID,83221,US,null,null,2019-07,"[""lds.org""]",+12087856405,2240
zzy-222@5wr-bxs-j5f,160119507003,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.11145,-112.599578,1533 W Highway 39,Pingree,ID,83262,US,null,null,2019-07,"[""lds.org""]",+12086843671,1884
zzy-222@5wr-dfx-dd9,160119502003,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.314599,-112.16416,823 N 675 E,Basalt,ID,83218,US,null,null,2019-07,"[""lds.org""]",+12083466282,2613
zzy-222@5wr-dn4-75z,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.452722,-111.960345,3934 W 49th S,Ammon,ID,83406,US,null,null,2019-07,"[""lds.org""]",+12085291648,2446
zzy-222@5wr-dn7-fzz,160199705023,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.467762,-111.94868,4375 E Sunnyside Rd,Idaho Falls,ID,83406,US,null,null,2019-07,[],+12085292609,1886
zzy-222@5wr-fn4-26k,160050019001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.648028,-112.194609,804 Logan St,McCammon,ID,83250,US,null,null,2019-07,"[""lds.org""]",+12082543927,197
zzy-222@5wr-gh5-st9,160050003004,null,Church of Jesus Christ of Later Day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.928259,-112.475156,450 James Ave,Chubbuck,ID,83202,US,null,null,2019-07,"[""lds.org""]",+12082377618,2669
zzy-222@5wr-gvc-nt9,null,null,Raft River LDS Church,null,null,null,Religious Organizations,Religious Organizations,813110,null,null,42.783296,-112.855003,2551 E 300th S,American Falls,ID,83211,US,null,null,2019-07,[],+12083495575,189
zzy-222@5wr-h8b-94v,160299601003,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.504089,-111.727497,2060 Niter Bench Rd,Grace,ID,83241,US,null,null,2019-07,[],+12084276339,1674
zzy-222@5wr-hc4-v9f,160299601005,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.717066,-111.886861,355 S Main St,Bancroft,ID,83217,US,null,null,2019-07,[],+12086487132,1419
zzy-222@5wr-hnx-kmk,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.40889,-111.727099,11475 W 10400th N,Thatcher,ID,83283,US,null,null,2019-07,[],+14358543893,196
zzy-222@5wr-pcn-8sq,160239701001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.783806,-113.002604,1526 Highway 33,Howe,ID,83244,US,null,null,2019-07,[],+12087673429,1222
zzy-222@5wr-pmq-ndv,160239701001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.633955,-113.301349,201 S Water St,Arco,ID,83213,US,null,null,2019-07,"[""lds.org""]",+12085278589,192
zzy-222@5wr-pqb-gzf,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,43.72486,-113.365383,Arco Country Rd,Arco,ID,83213,US,null,null,2019-07,[],+12085278900,2511
zzy-222@5ws-82g-7bk,160830015002,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.355546,-114.574252,2718 Highway 93,Twin Falls,ID,83301,US,null,null,2019-07,"[""lds.org""]",+12086554363,1030
zzy-222@5ws-gmj-s5z,160419702005,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.015916,-111.801193,1st & Main St E,Franklin,ID,83237,US,null,null,2019-07,"[""lds.org""]",+12086462306,146
zzy-222@5ws-gmj-s5z,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.015916,-111.801193,1st & Main St E,Franklin,ID,83237,US,null,null,2019-07,"[""lds.org""]",+12086462306,146
zzy-222@5ws-gmj-s5z,160419702004,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.015916,-111.801193,1st & Main St E,Franklin,ID,83237,US,null,null,2019-07,"[""lds.org""]",+12086462306,146
zzy-222@5ws-hj6-3h5,160419701005,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.186892,-112.009026,604 S Main Hwy,Clifton,ID,83228,US,null,null,2019-07,"[""lds.org""]",+12084253781,10823
zzy-222@5ws-hs9-mp9,160419701001,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.228318,-111.714703,7316 N Capitol Hill Rd,Preston,ID,83263,US,null,null,2019-07,"[""lds.org""]",+12088520477,936
zzy-222@5ws-hyk-rff,160419702005,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.012727,-111.879628,165 W 4800 S,Preston,ID,83263,US,null,null,2019-07,[],+12088520386,1613
zzy-222@5ws-j6j-9cq,160419702003,null,The Church Of Jesus Christ Of Latter Day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.08496,-111.748578,5307 E Cub River Rd,Preston,ID,83263,US,null,null,2019-07,"[""lds.org""]",+12088520294,1478
zzy-222@5ws-j6s-pgk,160419701002,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.161417,-111.837257,3562 N 1800th E,Preston,ID,83263,US,null,null,2019-07,"[""lds.org""]",+12088527164,857
zzy-222@5ws-j8j-6x5,160419701002,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,42.100707,-111.871853,213 N 2nd E,Preston,ID,83263,US,null,null,2019-07,"[""lds.org""]",+12088521469,60
zzy-223@3x5-4pq-xnq,null,null,Church of Jesus Christ Latter Dy Snts Hydn 4th Wrd,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,47.751699,-116.778661,407 E Honeysuckle Ave,Hayden,ID,83835,US,null,null,2019-07,[],+12087720910,1236
zzy-223@3x5-4qf-89z,160550018003,null,Church of Jesus Christ Latter Dy Snts Hydn 4th Wrd,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,47.729944,-116.755851,2293 E Hanley Ave,Dalton Gardens,ID,83814,US,null,null,2019-07,[],+12086641818,143
zzy-223@3x5-8bx-28v,null,null,Church of Jesus Christ Latter Dy Snts Hydn 4th Wrd,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,47.809478,-116.873025,15151 N Meyer Rd,Rathdrum,ID,83858,US,null,null,2019-07,[],+12086875907,1969
zzy-223@3x5-8hm-gp9,null,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,48.180709,-116.909193,W Albeni Rd,Priest River,ID,83856,US,null,null,2019-07,[],+12084372474,312
zzy-223@3x5-8hm-gp9,160179505004,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,48.180709,-116.909193,W Albeni Rd,Priest River,ID,83856,US,null,null,2019-07,[],+12084372474,312
zzy-223@5w8-z7x-sqz,160599702003,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,45.168516,-113.885232,501 Kay St,Salmon,ID,83467,US,null,null,2019-07,"[""lds.org""]",+12087564447,183
zzy-223@5w8-z85-b6k,160599702003,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,45.16086,-113.861005,91 Highway 28,Salmon,ID,83467,US,null,null,2019-07,"[""lds.org""]",+12087568844,182
zzy-223@5w8-z85-b6k,160599702003,null,The Church of Jesus Christ of Latter day Saints,null,null,null,Religious Organizations,Religious Organizations,813110,null,Churches,45.16086,-113.861005,91 Highway 28,Salmon,ID,83467,US,null,null,2019-07,"[""lds.org""]",+12087568844,182
