tract,median(estimatedMembers),avg(estimatedMembers),min(estimatedMembers),max(estimatedMembers),stddev_samp(estimatedMembers),count(estimatedMembers),team_name
010401,7446.384978837554,6582.399106639704,222.0809465028432,8436.31227120088,2319.5109372647157,12,Marquet
010402,5448.82453719442,5007.403701335788,128.78459430639427,7650.466364393247,2522.3365384062436,13,Marquet
010403,273.09321696360377,273.09321696360377,273.09321696360377,273.09321696360377,null,1,Marquet
010404,316.0136976619632,316.34852999313136,240.3563498474509,393.01037480114815,62.360062886599124,4,Marquet
010405,292.0335648734099,442.63915578921143,243.3244191625934,792.5594833316311,304.0169764001923,3,Marquet
010406,291.89015096049263,291.89015096049263,291.89015096049263,291.89015096049263,null,1,Marquet
010408,363.3334844733649,376.73766481365294,357.10192641967143,423.1817638882105,31.515209523166398,4,Marquet
010410,522.2868567887084,522.2868567887084,522.2868567887084,522.2868567887084,null,1,Marquet
010411,280.3204350936341,280.3204350936341,269.1465718896393,291.4942982976289,15.80222888719115,2,Marquet
010412,40.69236840694394,40.69236840694394,40.69236840694394,40.69236840694394,null,1,Marquet
010500,301.01205919927264,301.01205919927264,301.01205919927264,301.01205919927264,0,2,Marquet
010501,593.2265767909746,655.7497171146699,127.5575495557855,1813.489169126876,481.393546742711,10,Marquet
010502,201.00869292616815,201.00869292616815,201.00869292616815,201.00869292616815,0,2,Marquet
010503,2025.8179025012396,1982.4970601412888,1549.4930952936988,2800.3499425917726,380.7824390106011,11,Marquet
010504,1448.1380721318621,1471.8733817575626,192.69596536081963,2825.5947516433735,761.5658265987198,13,Marquet
010505,232.01231623643363,212.17789281746354,172.5090459795234,232.01231623643363,34.35422910049018,3,Marquet
010506,219.76891685919202,219.76891685919202,169.9167449898735,269.62108872851053,70.50161757134472,2,Marquet
010508,177.44222523598285,177.44222523598285,177.44222523598285,177.44222523598285,null,1,Marquet
010600,125.23960557128696,129.71818126844957,1.6039915333236667,291.89015096049263,93.05349661279604,6,Marquet
010601,58.78596243404839,58.78596243404839,58.78596243404839,58.78596243404839,null,1,Marquet
010602,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
010700,216.5999736424913,200.60838289562648,89.74461123487566,284.5698900224899,89.41756042737944,5,Marquet
010701,180.44893435933304,123.11886317360648,8.458720802153374,180.44893435933304,99.2985960952189,3,Marquet
010702,337.2659194112473,285.2588854978057,181.2448176709224,337.2659194112473,90.07882508903857,3,Marquet
010705,58.78596243404839,58.78596243404839,58.78596243404839,58.78596243404839,null,1,Marquet
010707,232.40908030563887,232.40908030563887,232.40908030563887,232.40908030563887,null,1,Marquet
010713,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
010714,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
010715,127.5575495557855,153.0690594669426,127.5575495557855,255.115099111571,57.045470370006896,5,Marquet
010717,291.4942982976289,291.4942982976289,291.4942982976289,291.4942982976289,null,1,Marquet
010720,159.4469369447318,176.77630188770354,127.5575495557855,243.3244191625934,59.7973426803812,3,Marquet
010722,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
010723,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
010800,106.33313641083204,106.33313641083204,89.74461123487566,122.92166158678842,23.45971728360504,2,Marquet
010801,75.54023794391651,75.54023794391651,75.54023794391651,75.54023794391651,null,1,Marquet
010806,106.93986590836151,106.93986590836151,106.93986590836151,106.93986590836151,null,1,Marquet
010809,89.74461123487566,89.74461123487566,89.74461123487566,89.74461123487566,null,1,Marquet
010811,209.506721637806,193.91064597547566,58.78596243404839,313.43925385457266,128.04102034065278,3,Marquet
010812,291.4942982976289,291.4942982976289,291.4942982976289,291.4942982976289,null,1,Marquet
010813,255.4309907813573,255.4309907813573,255.4309907813573,255.4309907813573,null,1,Marquet
010814,255.93297714686963,255.93297714686963,255.93297714686963,255.93297714686963,null,1,Marquet
010900,232.5669040818752,278.9419588226884,212.86414250310239,391.3948298830876,97.88404293219895,3,Marquet
010902,405.68288775517937,405.68288775517937,405.68288775517937,405.68288775517937,null,1,Marquet
011000,75.54023794391651,75.54023794391651,75.54023794391651,75.54023794391651,null,1,Marquet
011001,533.3684577798631,533.3684577798631,533.3684577798631,533.3684577798631,null,1,Marquet
011004,37.019430596089954,37.019430596089954,37.019430596089954,37.019430596089954,null,1,Marquet
011100,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
011101,108.65108039533058,108.65108039533058,89.74461123487566,127.5575495557855,26.73778510330401,2,Marquet
011106,316.8878375221001,316.8878375221001,316.8878375221001,316.8878375221001,null,1,Marquet
011109,2817.0178591308045,2817.0178591308045,2817.0178591308045,2817.0178591308045,null,1,Marquet
011111,201.00869292616815,201.00869292616815,201.00869292616815,201.00869292616815,null,1,Marquet
011114,50.66188642237975,50.66188642237975,50.66188642237975,50.66188642237975,null,1,Marquet
011127,94.68514090610022,94.68514090610022,94.68514090610022,94.68514090610022,null,1,Marquet
011200,145.1371980107722,145.1371980107722,145.1371980107722,145.1371980107722,null,1,Marquet
011300,215.12368144276857,215.12368144276857,186.92294372294376,243.3244191625934,39.881865752302765,2,Marquet
011400,124.57787818695076,124.57787818695076,68.56776279734412,180.5879935765574,79.21026481406373,2,Marquet
011401,239.6385286530651,239.6385286530651,63.50494259691784,415.77211470921236,249.09050619001212,2,Marquet
011402,14.586749927383634,14.586749927383634,14.586749927383634,14.586749927383634,null,1,Marquet
011420,257.94980664537945,257.94980664537945,257.94980664537945,257.94980664537945,0,2,Marquet
011600,303.2793441695102,303.2793441695102,303.2793441695102,303.2793441695102,null,1,Marquet
011701,100.68337845950784,100.68337845950784,100.68337845950784,100.68337845950784,null,1,Marquet
011702,300.6443711544066,300.6443711544066,300.6443711544066,300.6443711544066,null,1,Marquet
011710,263.8715335019957,263.8715335019957,263.8715335019957,263.8715335019957,null,1,Marquet
011720,14.865184758518058,14.865184758518058,14.865184758518058,14.865184758518058,null,1,Marquet
011900,262.9131992764102,262.9131992764102,262.9131992764102,262.9131992764102,null,1,Marquet
012200,89.74461123487566,89.74461123487566,89.74461123487566,89.74461123487566,null,1,Marquet
012222,262.02568541340105,262.02568541340105,262.02568541340105,262.02568541340105,null,1,Marquet
012300,256.8574491632499,256.8574491632499,214.08590373203103,299.6289945944688,60.48809963248674,2,Marquet
012301,134.54528205192133,134.54528205192133,134.54528205192133,134.54528205192133,null,1,Marquet
012304,138.6615260759047,138.6615260759047,138.6615260759047,138.6615260759047,null,1,Marquet
012310,307.5624518859219,307.5624518859219,307.5624518859219,307.5624518859219,null,1,Marquet
012320,27.181482672916015,27.181482672916015,27.181482672916015,27.181482672916015,null,1,Marquet
012401,133.20426372376642,133.20426372376642,8.458720802153374,257.94980664537945,176.41683864534022,2,Marquet
012402,164.97905075352344,164.97905075352344,90.63085015710797,239.32725134993893,105.14423362148621,2,Marquet
012500,153.56298141591844,153.56298141591844,134.61691685231352,172.5090459795234,26.793781459446393,2,Marquet
012606,172.5090459795234,172.5090459795234,172.5090459795234,172.5090459795234,null,1,Marquet
012610,203.92063179149673,203.92063179149673,203.92063179149673,203.92063179149673,null,1,Marquet
012701,534.2034661442409,534.2034661442409,534.2034661442409,534.2034661442409,null,1,Marquet
012704,58.78596243404839,58.78596243404839,58.78596243404839,58.78596243404839,null,1,Marquet
012730,471.3901236850635,471.3901236850635,471.3901236850635,471.3901236850635,null,1,Marquet
012801,222.0809465028432,222.0809465028432,222.0809465028432,222.0809465028432,null,1,Marquet
012902,267.10173307212045,267.10173307212045,233.55909498983428,300.6443711544066,47.43645369374135,2,Marquet
013100,89.74461123487566,214.00813916346524,25.828951578710377,526.4508546768096,272.46401734052006,3,Marquet
013201,300.6443711544066,300.6443711544066,300.6443711544066,300.6443711544066,null,1,Marquet
013202,251.47382667885762,215.95315251408414,112.18076404359455,272.1780123221054,66.80862521172631,5,Marquet
013213,148.33958644022388,148.33958644022388,8.458720802153374,288.2204520782944,197.82141730184796,2,Marquet
013301,8.458720802153374,8.458720802153374,8.458720802153374,8.458720802153374,null,1,Marquet
013402,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,0,3,Marquet
013600,156.0110369594563,156.0110369594563,25.828951578710377,286.19312234020225,184.10527072346315,2,Marquet
013620,294.1544889620214,294.1544889620214,294.1544889620214,294.1544889620214,null,1,Marquet
013804,128.78459430639427,128.78459430639427,128.78459430639427,128.78459430639427,null,1,Marquet
013916,26.313467706009426,26.313467706009426,26.313467706009426,26.313467706009426,null,1,Marquet
013922,1.6039915333236667,1.6039915333236667,1.6039915333236667,1.6039915333236667,null,1,Marquet
014001,100.68337845950784,100.68337845950784,100.68337845950784,100.68337845950784,null,1,Marquet
014002,100.68337845950784,100.68337845950784,100.68337845950784,100.68337845950784,null,1,Marquet
014013,273.09321696360377,273.09321696360377,273.09321696360377,273.09321696360377,null,1,Marquet
014100,232.01231623643363,232.01231623643363,232.01231623643363,232.01231623643363,null,1,Marquet
014122,245.73804906774708,245.73804906774708,245.73804906774708,245.73804906774708,null,1,Marquet
014137,214.82709034714756,214.82709034714756,214.82709034714756,214.82709034714756,null,1,Marquet
014200,176.47022569803488,176.47022569803488,58.78596243404839,294.1544889620214,166.4306811858155,2,Marquet
014405,359.8911751748624,359.8911751748624,359.8911751748624,359.8911751748624,null,1,Marquet
014604,503.8476452448074,503.8476452448074,503.8476452448074,503.8476452448074,null,1,Marquet
014702,270.45525850345285,270.45525850345285,270.45525850345285,270.45525850345285,null,1,Marquet
015501,90.63085015710797,90.63085015710797,90.63085015710797,90.63085015710797,null,1,Marquet
016407,258.4501473241964,258.4501473241964,258.4501473241964,258.4501473241964,null,1,Marquet
016513,90.63085015710797,90.63085015710797,90.63085015710797,90.63085015710797,null,1,Marquet
016608,233.03994197722471,233.03994197722471,233.03994197722471,233.03994197722471,null,1,Marquet
016807,181.2448176709224,181.2448176709224,181.2448176709224,181.2448176709224,null,1,Marquet
017029,258.4501473241964,258.4501473241964,258.4501473241964,258.4501473241964,null,1,Marquet
017030,213.17727244232313,213.17727244232313,213.17727244232313,213.17727244232313,null,1,Marquet
017104,270.45525850345285,270.45525850345285,270.45525850345285,270.45525850345285,null,1,Marquet
017109,134.54528205192133,134.54528205192133,134.54528205192133,134.54528205192133,null,1,Marquet
017808,243.81026021967014,192.75045686548276,90.63085015710797,243.81026021967014,88.43817363392834,3,Marquet
018000,551.0238572325732,551.0238572325732,551.0238572325732,551.0238572325732,null,1,Marquet
018700,245.91362411415793,245.91362411415793,245.91362411415793,245.91362411415793,null,1,Marquet
018905,227.2195647080657,227.2195647080657,227.2195647080657,227.2195647080657,null,1,Marquet
019301,550.2145247216074,550.2145247216074,550.2145247216074,550.2145247216074,null,1,Marquet
019502,192.69596536081963,192.69596536081963,192.69596536081963,192.69596536081963,null,1,Marquet
019806,258.4501473241964,258.4501473241964,258.4501473241964,258.4501473241964,null,1,Marquet
019904,295.7751998754681,295.7751998754681,295.7751998754681,295.7751998754681,null,1,Marquet
019905,329.48959407708645,329.48959407708645,329.48959407708645,329.48959407708645,null,1,Marquet
020013,267.6500837823391,267.6500837823391,267.6500837823391,267.6500837823391,null,1,Marquet
020020,90.63085015710797,90.63085015710797,90.63085015710797,90.63085015710797,null,1,Marquet
020028,100.68337845950784,100.68337845950784,100.68337845950784,100.68337845950784,null,1,Marquet
020100,172.5090459795234,177.01724132783872,27.181482672916015,329.4690144734678,112.68972609004861,5,Marquet
020103,231.75058337036927,231.75058337036927,231.75058337036927,231.75058337036927,null,1,Marquet
020110,248.96590287510102,248.96590287510102,248.96590287510102,248.96590287510102,0,2,Marquet
020115,181.49028381238534,181.49028381238534,181.49028381238534,181.49028381238534,null,1,Marquet
020200,172.5090459795234,308.75801305326337,64.23171785445385,889.2991068128758,274.54802977092345,11,Marquet
020300,232.68268477508173,245.84073279481964,8.458720802153374,591.5016964994438,186.89175764478773,10,Marquet
020302,150.03329776765446,150.03329776765446,127.5575495557855,172.5090459795234,31.785507945707906,2,Marquet
020303,58.78596243404839,58.78596243404839,58.78596243404839,58.78596243404839,null,1,Marquet
020304,121.55047676953214,121.55047676953214,121.55047676953214,121.55047676953214,null,1,Marquet
020306,10.573401002691712,10.573401002691712,10.573401002691712,10.573401002691712,null,1,Marquet
020311,268.60495337993177,268.60495337993177,268.60495337993177,268.60495337993177,null,1,Marquet
020320,2817.0178591308045,2817.0178591308045,2817.0178591308045,2817.0178591308045,null,1,Marquet
020324,2817.0178591308045,2817.0178591308045,2817.0178591308045,2817.0178591308045,null,1,Marquet
020401,1802.490833891992,1855.119706186947,1084.0039443794942,3488.4276887830665,650.1972209339742,11,Marquet
020402,300.0665955353089,367.49149914759414,10.573401002691712,845.2826051641168,231.89958459756596,13,Marquet
020501,584.6609258137343,529.0241006434569,134.54528205192133,965.539423334788,307.04109320706027,12,Marquet
020502,127.5575495557855,197.4603395076061,127.5575495557855,337.2659194112473,121.07518378736847,3,Marquet
020503,997.1572940631293,1332.167490211846,519.9529855990301,3316.196068690357,802.5601015302826,11,Marquet
020504,469.65684759267526,545.390133963917,132.49593782824599,1142.461552761205,310.37021030559146,12,Marquet
020600,289.39874802177246,289.39874802177246,289.39874802177246,289.39874802177246,null,1,Marquet
020601,295.77953674072546,440.4135358576371,172.5090459795234,1208.2089768914911,319.7664468009961,15,Marquet
020602,1368.0092015637106,1478.100074462942,1071.5402978231768,2566.1162329724243,396.2696853799737,11,Marquet
020605,448.58312118505313,483.5381687933381,358.86649694804277,643.1648882469183,145.3367996715052,3,Marquet
020700,523.8508327874642,586.0190890575778,8.458720802153374,1481.0271974414773,443.14546389650855,12,Marquet
020701,59.56358028873507,59.56358028873507,59.56358028873507,59.56358028873507,null,1,Marquet
020702,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
020703,299.6289945944688,299.6289945944688,299.6289945944688,299.6289945944688,null,1,Marquet
020800,201.00869292616815,187.9391851351272,90.63085015710797,272.1780123221054,91.47651090835302,3,Marquet
020802,19.67705740400355,19.67705740400355,19.67705740400355,19.67705740400355,null,1,Marquet
020832,281.9861172792105,281.9861172792105,281.9861172792105,281.9861172792105,null,1,Marquet
020900,159.4469369447318,159.4469369447318,159.4469369447318,159.4469369447318,null,1,Marquet
020901,9290.758586997343,8890.01595102684,5739.62327626206,13400.799913136196,1996.6839107409096,11,Marquet
020902,5489.6373920192555,5492.638623020752,4154.757526048797,6887.248018744045,790.1699963725617,11,Marquet
020903,217.5793973980711,217.5793973980711,217.5793973980711,217.5793973980711,null,1,Marquet
021000,317.234381939112,317.234381939112,281.9861172792105,352.4826465990135,49.84857393214898,2,Marquet
021001,1472.0727049752927,1620.9046489375041,880.5707743296788,2922.8926264447464,704.7962398376578,11,Marquet
021002,2442.601657954791,2550.8911765211287,1786.9456381780979,3777.2705187349757,686.6678865839244,11,Marquet
021008,231.75058337036927,231.75058337036927,231.75058337036927,231.75058337036927,0,2,Marquet
021010,257.9685747709501,257.9685747709501,257.9685747709501,257.9685747709501,null,1,Marquet
021027,295.7751998754681,295.7751998754681,295.7751998754681,295.7751998754681,null,1,Marquet
021100,5307.926610839688,5371.240114009577,3989.860732068442,7330.960891515805,873.3323840511871,11,Marquet
021103,205.64488148980374,205.64488148980374,205.64488148980374,205.64488148980374,null,1,Marquet
021109,149.55681516994576,149.55681516994576,149.55681516994576,149.55681516994576,null,1,Marquet
021200,119.94700242374607,174.79366483679692,16.932541501494704,646.0569456219426,187.6111562217682,11,Marquet
021203,252.53425500251583,252.53425500251583,252.53425500251583,252.53425500251583,null,1,Marquet
021300,223.85058116257005,311.0087773375582,119.94700242374607,795.0745443239355,243.70862543666357,10,Marquet
021304,340.2512069742438,340.2512069742438,340.2512069742438,340.2512069742438,null,1,Marquet
021305,111.4857945660978,111.4857945660978,111.4857945660978,111.4857945660978,null,1,Marquet
021322,2817.0178591308045,2817.0178591308045,2817.0178591308045,2817.0178591308045,null,1,Marquet
021403,291.89015096049263,291.89015096049263,291.89015096049263,291.89015096049263,null,1,Marquet
021500,366.25508921526233,375.4173139658704,179.92050363561916,788.3335440434399,171.28232541036311,10,Marquet
021519,231.3308991759034,231.3308991759034,231.3308991759034,231.3308991759034,null,1,Marquet
021540,171.3609133516512,171.3609133516512,171.3609133516512,171.3609133516512,null,1,Marquet
021600,399.45758230388844,389.01152072038644,121.55047676953214,755.8326069787438,226.83207662421844,10,Marquet
021604,115.23690522067511,115.23690522067511,115.23690522067511,115.23690522067511,null,1,Marquet
021608,236.03982449862488,236.03982449862488,236.03982449862488,236.03982449862488,null,1,Marquet
021700,645.8184320813057,609.1305144306208,119.94700242374607,1292.763555115376,459.0402770702377,11,Marquet
021702,145.1371980107722,145.1371980107722,145.1371980107722,145.1371980107722,null,1,Marquet
021800,435.9983398718994,554.506794571883,25.391262303648077,1312.2860593130235,392.4663306794589,11,Marquet
021803,262.02568541340105,262.02568541340105,262.02568541340105,262.02568541340105,null,1,Marquet
021805,180.5879935765574,180.5879935765574,180.5879935765574,180.5879935765574,null,1,Marquet
021815,281.9861172792105,281.9861172792105,281.9861172792105,281.9861172792105,null,1,Marquet
021901,536.1344320456119,621.5357075435415,172.5090459795234,1316.7526948454226,374.02113184039575,11,Marquet
021903,1413.6906576984932,1548.697064770813,467.0559147435044,4185.375658638186,1022.3910177079977,12,Marquet
021904,344.23555623693613,304.302581526437,15.015079426895554,493.4954295604923,178.04347444116053,9,Marquet
021923,89.74461123487566,89.74461123487566,89.74461123487566,89.74461123487566,null,1,Marquet
022100,237.30851754756026,253.18756485597598,15.015079426895554,515.0482908371159,197.9205699898898,9,Marquet
022130,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
022200,377.89852294455403,433.535300673759,222.2934381206647,1023.7172118565148,228.88431360626794,10,Marquet
022202,332.61769176737,332.61769176737,332.61769176737,332.61769176737,null,1,Marquet
022207,106.77818441852173,106.77818441852173,106.77818441852173,106.77818441852173,null,1,Marquet
022208,530.2877344109265,530.2877344109265,530.2877344109265,530.2877344109265,null,1,Marquet
022300,954.34030914492,802.8046342883889,74.66062725579383,1372.5498504838577,430.92978074957136,11,Marquet
022301,232.01231623643363,232.01231623643363,232.01231623643363,232.01231623643363,null,1,Marquet
022302,32.286189473387964,32.286189473387964,32.286189473387964,32.286189473387964,null,1,Marquet
022400,1860.109693253713,1977.3469204864925,1140.5719074645724,2614.7073015194046,423.2043608050656,11,Marquet
022500,100.68337845950784,100.68337845950784,100.68337845950784,100.68337845950784,null,1,Marquet
022708,58.78596243404839,58.78596243404839,58.78596243404839,58.78596243404839,null,1,Marquet
022904,106.77818441852173,106.77818441852173,106.77818441852173,106.77818441852173,null,1,Marquet
023201,106.77818441852173,106.77818441852173,106.77818441852173,106.77818441852173,0,2,Marquet
023413,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
023500,275.1791926276267,275.1791926276267,275.1791926276267,275.1791926276267,null,1,Marquet
023800,313.43925385457266,313.43925385457266,313.43925385457266,313.43925385457266,null,1,Marquet
025000,1.6039915333236667,1.6039915333236667,1.6039915333236667,1.6039915333236667,null,1,Marquet
025803,26.313467706009426,26.313467706009426,26.313467706009426,26.313467706009426,null,1,Marquet
025805,330.0406808301861,330.0406808301861,330.0406808301861,330.0406808301861,null,1,Marquet
026001,95.21399484719174,95.21399484719174,89.74461123487566,100.68337845950784,7.734876482358559,2,Marquet
026015,37.019430596089954,37.019430596089954,37.019430596089954,37.019430596089954,0,2,Marquet
026100,100.68337845950784,100.68337845950784,100.68337845950784,100.68337845950784,null,1,Marquet
026700,89.74461123487566,89.74461123487566,89.74461123487566,89.74461123487566,null,1,Marquet
027400,300.6443711544066,300.6443711544066,300.6443711544066,300.6443711544066,null,1,Marquet
028402,190.42798969438348,190.42798969438348,190.42798969438348,190.42798969438348,null,1,Marquet
028902,318.262775857579,318.262775857579,318.262775857579,318.262775857579,null,1,Marquet
029001,100.68337845950784,97.03712271796377,89.74461123487566,100.68337845950784,6.315500201744042,3,Marquet
029102,100.68337845950784,100.68337845950784,100.68337845950784,100.68337845950784,null,1,Marquet
029503,100.68337845950784,100.68337845950784,100.68337845950784,100.68337845950784,null,1,Marquet
029601,313.43925385457266,313.43925385457266,313.43925385457266,313.43925385457266,null,1,Marquet
030003,8.458720802153374,8.458720802153374,8.458720802153374,8.458720802153374,null,1,Marquet
030006,213.34255862521127,213.34255862521127,213.34255862521127,213.34255862521127,null,1,Marquet
030100,227.2195647080657,227.2195647080657,227.2195647080657,227.2195647080657,null,1,Marquet
030101,171.38380822232446,171.38380822232446,171.38380822232446,171.38380822232446,null,1,Marquet
030200,291.89015096049263,291.89015096049263,291.89015096049263,291.89015096049263,null,1,Marquet
030202,89.74461123487566,89.74461123487566,89.74461123487566,89.74461123487566,null,1,Marquet
030203,105.6184526057033,105.6184526057033,105.6184526057033,105.6184526057033,null,1,Marquet
030303,90.63085015710797,90.63085015710797,90.63085015710797,90.63085015710797,null,1,Marquet
030304,90.63085015710797,90.63085015710797,90.63085015710797,90.63085015710797,null,1,Marquet
030311,40.69236840694394,40.69236840694394,40.69236840694394,40.69236840694394,null,1,Marquet
030401,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
030402,361.74843502721563,361.74843502721563,361.74843502721563,361.74843502721563,null,1,Marquet
030501,201.94065939980544,201.94065939980544,89.74461123487566,314.1367075647352,158.6691729595087,2,Marquet
030518,253.5102700176802,253.5102700176802,253.5102700176802,253.5102700176802,null,1,Marquet
030600,148.7371472728295,148.7371472728295,127.5575495557855,169.9167449898735,29.95247433704987,2,Marquet
030601,313.34365912106125,313.34365912106125,313.34365912106125,313.34365912106125,null,1,Marquet
030602,2.405987299985501,2.405987299985501,2.405987299985501,2.405987299985501,null,1,Marquet
030710,113.28856269638493,113.28856269638493,113.28856269638493,113.28856269638493,null,1,Marquet
030800,328.7249897193009,328.7249897193009,295.7751998754681,361.6747795631337,46.598039674491616,2,Marquet
030803,185.07918531433154,185.07918531433154,185.07918531433154,185.07918531433154,null,1,Marquet
030804,172.5090459795234,172.5090459795234,172.5090459795234,172.5090459795234,null,1,Marquet
030900,47.99649947715027,47.99649947715027,47.99649947715027,47.99649947715027,null,1,Marquet
031000,500.2906934315016,500.2906934315016,500.2906934315016,500.2906934315016,null,1,Marquet
031003,227.68734183653356,227.68734183653356,227.68734183653356,227.68734183653356,null,1,Marquet
031100,14.865184758518058,14.865184758518058,14.865184758518058,14.865184758518058,null,1,Marquet
031206,310.6884859615196,310.6884859615196,310.6884859615196,310.6884859615196,null,1,Marquet
031400,274.977027997952,274.977027997952,274.977027997952,274.977027997952,null,1,Marquet
031404,90.63085015710797,90.63085015710797,90.63085015710797,90.63085015710797,null,1,Marquet
031408,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
031503,89.74461123487566,89.74461123487566,89.74461123487566,89.74461123487566,null,1,Marquet
031506,172.5090459795234,172.5090459795234,172.5090459795234,172.5090459795234,null,1,Marquet
031508,58.78596243404839,58.78596243404839,58.78596243404839,58.78596243404839,null,1,Marquet
031604,8.458720802153374,8.458720802153374,8.458720802153374,8.458720802153374,null,1,Marquet
031706,337.2659194112473,337.2659194112473,337.2659194112473,337.2659194112473,null,1,Marquet
031804,270.45525850345285,270.45525850345285,270.45525850345285,270.45525850345285,null,1,Marquet
031805,228.47584475447297,228.47584475447297,228.47584475447297,228.47584475447297,null,1,Marquet
031906,172.5090459795234,172.5090459795234,172.5090459795234,172.5090459795234,null,1,Marquet
032000,281.9861172792105,281.9861172792105,281.9861172792105,281.9861172792105,null,1,Marquet
032002,236.03982449862488,236.03982449862488,236.03982449862488,236.03982449862488,null,1,Marquet
032005,300.6443711544066,300.6443711544066,300.6443711544066,300.6443711544066,null,1,Marquet
032010,106.77818441852173,106.77818441852173,106.77818441852173,106.77818441852173,null,1,Marquet
032031,179.4324779119581,179.4324779119581,179.4324779119581,179.4324779119581,null,1,Marquet
032042,8.458720802153374,8.458720802153374,8.458720802153374,8.458720802153374,null,1,Marquet
032045,88.17894365107261,88.17894365107261,88.17894365107261,88.17894365107261,null,1,Marquet
032057,295.04978062328115,295.04978062328115,295.04978062328115,295.04978062328115,null,1,Marquet
032103,355.2835056092343,355.2835056092343,355.2835056092343,355.2835056092343,null,1,Marquet
032105,213.17727244232313,213.17727244232313,213.17727244232313,213.17727244232313,null,1,Marquet
032213,263.91727147801527,263.91727147801527,263.91727147801527,263.91727147801527,null,1,Marquet
032315,58.78596243404839,58.78596243404839,58.78596243404839,58.78596243404839,null,1,Marquet
032324,243.3244191625934,243.3244191625934,243.3244191625934,243.3244191625934,null,1,Marquet
032402,267.0365887726027,267.0365887726027,267.0365887726027,267.0365887726027,null,1,Marquet
032404,237.9345629086028,238.28273501893682,237.9345629086028,239.32725134993893,0.6963442206680668,4,Marquet
032406,258.4501473241964,258.4501473241964,258.4501473241964,258.4501473241964,null,1,Marquet
032502,172.5090459795234,172.5090459795234,172.5090459795234,172.5090459795234,null,1,Marquet
032601,251.47382667885762,251.47382667885762,251.47382667885762,251.47382667885762,null,1,Marquet
032603,178.79411564692748,232.04789114594692,89.74461123487566,480.858722055057,171.18020374484374,4,Marquet
032609,322.2406355207213,322.2406355207213,322.2406355207213,322.2406355207213,null,1,Marquet
032702,281.15332466056657,281.15332466056657,281.15332466056657,281.15332466056657,null,1,Marquet
032704,193.09400184939938,193.09400184939938,171.3609133516512,214.82709034714756,30.7352285057702,2,Marquet
032800,241.7430714576456,241.7430714576456,232.01231623643363,251.47382667885762,13.761366005970807,2,Marquet
033008,1.6039915333236667,1.6039915333236667,1.6039915333236667,1.6039915333236667,null,1,Marquet
033200,225.0659896419726,225.0659896419726,225.0659896419726,225.0659896419726,null,1,Marquet
033301,340.3825800708658,340.3825800708658,217.51355553699224,463.2516046047393,173.76304089135652,2,Marquet
033302,234.03690016067446,234.03690016067446,216.5999736424913,251.47382667885762,24.659537968117693,2,Marquet
035400,263.8715335019957,263.8715335019957,263.8715335019957,263.8715335019957,null,1,Marquet
037403,245.73804906774708,245.73804906774708,245.73804906774708,245.73804906774708,null,1,Marquet
038700,172.5090459795234,172.5090459795234,172.5090459795234,172.5090459795234,null,1,Marquet
040200,769.4252894868432,769.4252894868432,769.4252894868432,769.4252894868432,null,1,Marquet
040201,90.63085015710797,90.63085015710797,90.63085015710797,90.63085015710797,null,1,Marquet
040203,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
040300,286.36888960405366,286.36888960405366,286.36888960405366,286.36888960405366,null,1,Marquet
040301,305.69509138622436,305.69509138622436,305.69509138622436,305.69509138622436,null,1,Marquet
040302,223.86759569382124,207.51197702427854,106.77818441852173,291.89015096049263,93.63353958815485,3,Marquet
040304,169.9167449898735,169.9167449898735,169.9167449898735,169.9167449898735,null,1,Marquet
040400,233.8952039344971,233.8952039344971,231.75058337036927,236.03982449862488,3.0329514879337807,2,Marquet
040401,227.68734183653356,227.68734183653356,227.68734183653356,227.68734183653356,null,1,Marquet
040414,357.1659839117839,357.1659839117839,357.1659839117839,357.1659839117839,null,1,Marquet
040500,8.458720802153374,8.458720802153374,8.458720802153374,8.458720802153374,null,1,Marquet
040528,68.56776279734412,68.56776279734412,68.56776279734412,68.56776279734412,null,1,Marquet
040603,127.5575495557855,127.5575495557855,127.5575495557855,127.5575495557855,null,1,Marquet
040609,340.2512069742438,340.2512069742438,340.2512069742438,340.2512069742438,null,1,Marquet
040703,231.75058337036927,231.75058337036927,231.75058337036927,231.75058337036927,null,1,Marquet
040801,312.8907564990518,312.8907564990518,312.8907564990518,312.8907564990518,null,1,Marquet
