fips,crime_rate_per_100000,EDITION,PART,IDNO,CPOPARST,CPOPCRIM,AG_ARRST,AG_OFF,COVIND,INDEX,MODINDX,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,population
48499,122.9140075,1,4,2800,43505,42795,5,5,100.0,52,800,1,4,3,44,268,495,37,7,42306
48501,122.1896383,1,4,2801,8125,8125,2,2,100.0,10,156,1,5,4,0,55,93,8,0,8184
48503,147.2111662,1,4,2802,18761,18761,3,3,100.0,27,459,0,8,1,18,130,315,14,5,18341
48505,208.4781098,1,4,2803,14496,14496,1,1,100.0,30,167,0,1,1,28,73,80,14,1,14390
48507,411.319513,1,4,2804,12026,12026,2,2,100.0,50,160,1,0,2,47,58,93,9,0,12156
51101,86.97272784,1,4,2900,16157,16157,3,3,100.0,14,150,0,1,0,13,39,99,12,0,16097
51103,71.76175099,1,4,2901,11465,11465,4,5,100.0,8,129,1,4,0,3,23,102,4,2,11148
51105,138.9716101,1,4,2902,25423,25423,4,4,100.0,35,428,1,1,11,22,115,311,2,6,25185
51107,84.36308729,1,4,2903,328993,328993,5,5,100.0,295,3968,3,59,52,181,350,3468,150,38,349679
51109,120.7836206,1,4,2904,33763,33763,3,3,100.0,41,486,1,7,2,31,83,375,28,6,33945
51111,199.5689311,1,4,2905,13016,13016,4,4,100.0,25,112,0,1,1,23,44,57,11,3,12527
51113,83.33333333,1,4,2906,13314,13314,2,2,100.0,11,153,1,4,1,5,17,132,4,5,13200
51115,89.91794987,1,4,2907,9061,9061,2,2,100.0,8,123,0,3,0,5,19,99,5,1,8897
51117,184.560555,1,4,2908,32982,32982,6,6,100.0,58,727,0,10,12,36,226,462,39,14,31426
51119,65.04367218,1,4,2909,10974,10974,2,2,100.0,7,55,0,4,0,3,19,35,1,0,10762
51121,121.6127725,1,4,2910,95382,95382,5,5,100.0,117,1835,0,29,16,72,341,1440,54,21,96207
51125,101.4267361,1,4,2911,15263,15263,2,2,100.0,15,252,0,1,1,13,75,165,12,1,14789
51127,112.7800277,1,4,2912,19030,19030,2,2,100.0,22,337,0,3,1,18,107,221,9,1,19507
51131,164.9484536,1,4,2913,12513,12513,4,4,100.0,20,252,0,4,7,9,76,158,18,0,12125
51133,90.16393443,1,4,2914,12539,12539,2,2,100.0,11,61,1,2,0,8,9,50,2,1,12200
51135,164.8386483,1,4,2915,16015,16015,5,5,100.0,26,297,2,4,5,15,54,228,15,2,15773
51137,89.36550492,1,4,2916,34312,34312,4,4,100.0,31,377,1,7,4,19,56,310,11,0,34689
51139,125.9392973,1,4,2917,24222,24222,5,5,100.0,30,452,2,6,7,15,112,329,11,11,23821
51141,119.7735192,1,4,2918,18593,18593,2,2,100.0,22,313,0,2,5,15,66,220,27,2,18368
51143,49.65879601,1,4,2919,63537,63537,5,5,100.0,31,643,2,6,8,15,209,383,51,6,62426
51145,53.08043455,1,4,2920,28420,28420,2,2,100.0,15,239,0,1,2,12,67,164,8,1,28259
51147,127.1818262,1,4,2921,24133,23600,4,4,100.0,29,491,1,9,6,13,81,395,15,1,22802
51149,85.89912222,1,4,2922,36958,36958,4,3,100.0,32,474,0,5,8,19,91,331,52,1,37253
51153,146.8375211,1,4,2923,423625,423625,7,6,99.99,644,6977,2,48,214,380,944,5656,377,52,438580
51155,208.6533167,1,4,2924,34989,34989,4,4,100.0,72,1151,1,8,11,52,218,893,40,5,34507
51157,80.23535705,1,4,2925,7526,7526,2,2,100.0,6,16,0,3,0,3,2,14,0,0,7478
51159,11.16944041,1,4,2926,9322,9322,3,3,100.0,1,65,0,0,0,1,9,41,15,1,8953
51161,159.3173945,1,4,2927,93762,93762,4,3,100.0,149,1531,2,21,14,112,317,1160,54,1,93524
51163,89.6579549,1,4,2928,22622,22622,4,4,99.5764,20,364,0,1,2,17,121,230,13,6,22307
51165,75.89302942,1,4,2929,77440,77433,9,9,100.0,59,732,0,13,4,42,204,479,49,0,77741
51167,219.360317,1,4,2930,28864,29066,4,5,100.0,62,471,1,8,3,50,124,337,10,5,28264
51169,97.17314488,1,4,2931,23381,23381,4,4,100.0,22,393,0,8,3,11,105,272,16,5,22640
51171,117.1399119,1,4,2932,42755,42755,7,7,100.0,50,727,0,6,6,38,187,521,19,5,42684
51173,145.3304688,1,4,2933,32594,32594,5,6,100.0,46,697,2,2,7,35,131,541,25,18,31652
51175,148.940865,1,4,2934,18611,18611,3,3,100.0,27,354,0,3,4,20,94,226,34,2,18128
51177,208.0912146,1,4,2935,125698,125698,2,2,100.0,265,2329,2,36,61,166,236,1937,156,11,127348
51179,142.5563646,1,4,2936,133590,133590,2,2,100.0,195,2266,1,23,41,130,227,1934,105,19,136788
51181,339.985218,1,4,2937,7007,7007,2,2,100.0,23,69,1,0,3,19,30,33,6,1,6765
51183,194.7502117,1,4,2938,12220,12220,3,3,100.0,23,155,1,2,5,15,39,103,13,4,11810
51185,167.7890393,1,4,2939,45208,45208,7,7,99.5797,74,1252,2,14,7,51,288,924,40,10,44103
51187,95.60970568,1,4,2940,38165,38165,3,3,100.0,37,874,0,13,6,18,101,738,35,1,38699
51191,120.2032528,1,4,2941,55219,55219,6,6,98.445,66,1236,2,16,4,44,241,928,67,6,54907
51193,107.8809902,1,4,2942,17789,17789,3,3,100.0,19,212,1,3,0,15,38,165,9,6,17612
51195,172.4605189,1,4,2943,42225,42023,9,9,100.0,70,875,4,12,12,42,235,603,37,7,40589
51197,102.2355507,1,4,2944,29526,29526,5,4,100.0,30,280,0,2,6,22,23,244,13,0,29344
51199,123.7380978,1,4,2945,66863,66863,2,2,100.0,82,1355,0,2,15,65,129,1200,26,12,66269
51510,164.5488005,1,4,2946,145892,145892,2,2,100.0,245,3035,0,9,139,97,284,2424,326,8,148892
51515,201.7484869,1,4,2947,6249,6249,2,2,100.0,12,213,0,3,3,6,21,183,9,0,5948
51520,346.0008073,1,4,2948,17946,17946,2,2,100.0,60,652,2,5,17,36,114,507,31,3,17341
51530,74.8502994,1,4,2949,6709,6709,2,2,100.0,5,60,0,1,0,4,3,57,0,0,6680
51540,446.4587702,1,4,2950,43991,43991,2,2,100.0,198,1509,2,16,50,130,165,1250,94,9,44349
51550,365.1803566,1,4,2951,227531,227531,2,2,100.0,842,6379,12,36,202,592,1044,5041,293,27,230571
51570,232.5053873,1,4,2953,17632,17632,2,2,100.0,41,979,0,2,9,30,57,881,41,7,17634
51580,223.4444826,1,4,2954,6004,6004,2,2,100.0,13,148,1,0,1,11,26,119,3,4,5818
51590,314.6339758,1,4,2955,43324,43324,2,2,100.0,135,1952,3,14,54,64,424,1483,45,15,42907
51595,572.6556908,1,4,2956,5936,5936,2,2,100.0,32,299,0,3,5,24,71,213,15,2,5588
51600,87.59854837,1,4,2957,22798,22798,2,2,100.0,21,447,0,4,7,10,24,401,22,1,23973
51610,88.83624519,1,4,2958,12892,12892,2,2,100.0,12,211,1,1,7,3,14,194,3,0,13508
51620,393.6096319,1,4,2959,8683,8683,3,2,100.0,34,362,1,4,11,18,40,304,18,1,8638
51630,398.1231338,1,4,2960,25974,25974,3,3,100.0,112,1099,2,1,21,88,87,991,21,11,28132
51640,511.7270789,1,4,2961,7060,7060,2,2,100.0,36,312,0,10,1,25,17,289,6,0,7035
51650,251.6477809,1,4,2962,137905,137905,4,4,100.0,344,4788,12,16,157,159,771,3754,262,28,136699
51660,217.9200311,1,4,2963,50524,50524,2,2,100.0,112,1071,1,17,24,70,152,891,27,6,51395
51670,415.1062582,1,4,2964,22829,22829,2,2,100.0,92,880,2,3,32,55,209,617,54,5,22163
51678,13.94700139,1,4,2965,7072,7072,2,2,100.0,1,90,0,0,0,1,37,53,0,0,7170
51680,344.8099059,1,4,2966,77347,77347,2,2,100.0,269,2103,3,36,46,184,367,1667,69,13,78014
51683,330.8955761,1,4,2967,39733,39733,2,2,100.0,138,904,3,8,51,76,111,745,48,7,41705
51685,130.0390117,1,4,2968,15501,15501,2,2,100.0,21,234,0,1,1,19,20,201,13,0,16149
51690,283.5332606,1,4,2969,13708,13708,2,2,100.0,39,417,1,6,7,25,77,320,20,5,13755
51700,416.9871443,1,4,2970,181591,181591,3,3,100.0,759,5918,21,52,271,415,1038,4615,265,71,182020
51710,558.2211677,1,4,2971,245303,245303,7,7,100.0,1374,12058,34,88,502,750,2327,8972,759,62,246139
51720,99.57679861,1,4,2972,4099,4099,2,2,100.0,4,215,0,0,0,4,10,202,3,0,4017
51730,559.3459955,1,4,2973,32682,32682,4,4,100.0,182,1441,5,7,59,111,395,939,107,7,32538
51735,107.4025116,1,4,2974,12132,12132,2,2,100.0,13,165,0,0,2,11,25,134,6,4,12104
51740,481.2639676,1,4,2975,96739,96739,2,2,100.0,463,4854,11,43,181,228,1220,3419,215,14,96205
51750,471.3687151,1,4,2976,16595,16595,3,3,100.0,81,523,1,9,8,63,108,394,21,3,17184
51760,644.9835135,1,4,2977,207799,207799,6,6,100.0,1381,9853,44,43,640,654,2068,6833,952,54,214114
51770,550.4493983,1,4,2978,97780,97780,3,3,100.0,542,4789,9,39,141,353,939,3602,248,43,98465
51775,31.62180323,1,4,2979,25236,25236,2,2,100.0,8,582,0,0,5,3,75,480,27,0,25299
51790,176.5913758,1,4,2981,24031,24031,2,2,100.0,43,534,0,8,11,24,61,464,9,5,24350
51800,318.4490482,1,4,2982,85866,85866,5,2,100.0,273,2275,2,30,52,189,357,1823,95,20,85728
51810,167.4548864,1,4,2983,447588,447588,2,2,100.0,751,11778,21,57,327,346,1574,9717,487,124,448479
51820,319.804355,1,4,2984,21546,21546,2,2,100.0,68,750,0,11,9,48,88,623,39,1,21263
51830,131.5270288,1,4,2985,14603,14603,3,3,100.0,20,472,0,2,8,10,37,423,12,1,15206
51840,220.4585538,1,4,2986,26880,26880,2,2,100.0,60,1202,1,9,17,33,162,1011,29,5,27216
54101,326.0991791,1,4,3077,9143,0,6,1,100.0,29,59,3,0,1,25,26,29,4,0,8893
54103,117.2549988,1,4,3078,17181,16057,8,5,95.3323,19,165,0,0,1,18,62,91,12,2,16204
54105,542.2809693,1,4,3079,5762,5762,5,3,100.0,32,110,0,1,0,31,42,57,11,2,5901
54107,323.4414167,1,4,3080,87122,87122,9,7,96.6587,280,2604,1,28,35,216,619,1876,109,29,86569
54109,373.6044137,1,4,3081,23420,21218,8,4,100.0,86,422,1,5,7,73,131,266,25,3,23019
55101,248.1529525,1,4,3133,195888,195888,6,6,100.0,484,5290,6,40,226,212,1430,3673,187,26,195041
55103,28.22148219,1,4,3134,18029,5195,2,1,100.0,5,78,0,0,0,5,12,66,0,0,17717
55105,238.8965963,1,4,3135,160510,160502,8,9,100.0,384,4771,3,44,96,241,884,3738,149,22,160739
55107,131.9902744,1,4,3136,14658,14658,2,2,100.0,19,110,0,2,1,16,40,62,8,2,14395
55109,68.66053765,1,4,3137,81962,82480,5,5,100.0,59,1245,1,8,3,47,175,1022,48,7,85930
55111,139.3242773,1,4,3138,62266,60809,6,6,100.0,88,1911,1,21,7,59,225,1646,40,7,63162
55113,187.7308787,1,4,3139,16639,16639,2,2,97.6671,31,411,0,4,1,26,164,236,12,1,16513
55115,88.85046707,1,4,3140,41618,41861,2,4,98.1512,37,853,1,10,1,25,239,577,37,1,41643
55117,169.6803049,1,4,3141,115444,115444,6,6,99.8471,195,2452,5,25,23,142,408,1964,80,9,114922
55119,33.9640951,1,4,3142,20714,20714,2,2,100.0,7,223,0,5,0,2,55,159,9,0,20610
55121,67.60868095,1,4,3143,29075,27504,9,8,100.0,20,298,0,11,2,7,68,221,9,0,29582
55123,49.45761482,1,4,3144,30031,27410,6,3,97.9779,15,269,0,5,0,10,59,200,10,1,30329
55125,32.75926619,1,4,3145,21497,21497,2,2,100.0,7,240,0,1,1,5,62,170,8,0,21368
55127,117.5384914,1,4,3146,106352,103195,16,17,99.6521,121,1914,1,9,12,99,287,1566,61,3,102945
55129,146.627566,1,4,3147,15953,15953,2,2,100.0,23,267,0,4,0,19,63,194,10,0,15686
55131,89.64961315,1,4,3148,132725,132725,7,7,100.0,119,2268,2,10,21,86,309,1922,37,5,132739
55133,61.95362111,1,4,3149,391832,350000,21,19,100.0,244,5004,4,38,48,154,746,4143,115,2,393843
55135,109.0178828,1,4,3150,54467,52817,6,6,100.0,57,1132,0,9,5,43,237,868,27,3,52285
55137,110.9786674,1,4,3151,24550,24639,3,4,100.0,27,443,0,8,2,17,85,340,18,4,24329
55139,189.3347332,1,4,3152,168867,168129,8,9,100.0,321,3387,0,28,24,269,675,2622,90,3,169541
