fips,crime_rate_per_100000,EDITION,PART,IDNO,CPOPARST,CPOPCRIM,AG_ARRST,AG_OFF,COVIND,INDEX,MODINDX,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,population
3117,0.0,1,4,1679,3139,3139,2,2,100.0,0,39,0,0,0,0,11,25,3,0,2926
3119,110.6633537,1,4,1680,47016,47016,4,4,100.0,53,1082,1,17,4,31,166,897,19,10,47893
3121,60.84575601,1,4,1681,6850,5116,4,3,93.0528,4,35,0,0,0,4,11,22,2,0,6574
3123,36.09239654,1,4,1682,8345,8345,2,2,75.0,3,49,0,0,1,1,4,41,4,0,8312
3125,94.64842055,1,4,1683,25364,25364,3,3,100.0,24,492,0,15,1,8,67,388,37,2,25357
3127,45.91895305,1,4,1684,8791,8791,2,2,100.0,4,34,0,0,0,4,1,33,0,0,8711
3129,100.0,1,4,1685,4039,4039,3,3,100.0,4,35,0,1,0,3,5,29,1,0,4000
3131,259.1568763,1,4,1686,5801,5801,3,3,100.0,15,42,0,2,0,13,6,29,7,0,5788
3133,89.18838569,1,4,1687,10048,6789,3,2,100.0,9,103,2,0,0,7,16,84,3,0,10091
3135,0.0,1,4,1688,6531,0,3,1,100.0,0,0,0,0,0,0,0,0,0,0,6392
3137,0.0,1,4,1689,10688,0,3,1,100.0,0,0,0,0,0,0,0,0,0,0,10425
3139,22.23210316,1,4,1690,9245,9245,3,3,96.9326,2,24,0,1,0,1,9,15,0,0,8996
3141,74.12898443,1,4,1691,10979,10979,3,3,100.0,8,109,0,1,0,7,19,85,5,1,10792
3143,119.3488328,1,4,1692,20720,21059,3,4,100.0,25,398,0,3,5,17,57,317,24,0,20947
3145,110.0352113,1,4,1693,9260,9260,3,3,100.0,10,178,0,3,2,5,18,151,9,1,9088
3147,128.0621308,1,4,1694,24559,24559,5,5,100.0,31,491,0,13,0,18,104,365,22,2,24207
3149,51.62622612,1,4,1695,1998,1998,2,2,100.0,1,26,0,0,0,1,5,21,0,0,1937
3151,153.8198599,1,4,1696,6479,6031,3,3,100.0,9,86,0,3,0,6,26,58,2,3,5851
3153,90.37381898,1,4,1697,37030,37030,4,4,100.0,33,871,0,12,1,20,134,688,49,6,36515
3155,483.3822237,1,4,1698,528536,527670,8,7,100.0,2597,20729,41,196,824,1536,3684,14152,2893,73,537256
3157,0.0,1,4,1699,1990,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,1981
3159,0.0,1,4,1700,5907,0,2,1,100.0,0,1,0,0,0,0,0,1,0,0,5698
3161,32.41491086,1,4,1701,3229,3229,2,2,100.0,1,17,1,0,0,0,6,11,0,0,3085
3163,0.0,1,4,1702,2742,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,2709
3165,0.0,1,4,1703,4978,0,2,1,100.0,0,3,0,0,0,0,1,2,0,0,4865
3167,178.3754116,1,4,1704,22185,22185,4,4,100.0,39,601,0,9,2,28,138,448,15,1,21864
3169,0.0,1,4,1705,2083,0,2,1,100.0,0,1,0,0,0,0,0,1,0,0,1902
3171,0.0,1,4,1706,2046,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,2035
3173,50.70993915,1,4,1707,2024,2024,2,2,100.0,1,31,0,1,0,0,5,25,1,1,1972
3175,0.0,1,4,1708,634,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,633
3177,0.0,1,4,1709,2537,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,2494
3179,278.3267457,1,4,1710,59893,59893,3,3,100.0,169,2545,0,43,21,105,418,2037,90,17,60720
3181,87.79631255,1,4,1711,9132,9132,3,3,100.0,8,135,0,1,0,7,65,68,2,1,9112
3183,0.0,1,4,1712,3441,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,3513
3185,0.0,1,4,1713,967,0,2,1,100.0,0,0,0,0,0,0,0,0,0,0,976
3187,69.63788301,1,4,1714,2877,2877,2,2,100.0,2,23,0,1,0,1,18,4,1,0,2872
3189,28.71088142,1,4,1715,10472,10472,3,3,100.0,3,44,0,0,0,3,10,34,0,0,10449
3191,0.0,1,4,1716,734,734,2,2,100.0,0,0,0,0,0,0,0,0,0,0,738
3193,0.0,1,4,1717,6386,0,3,1,100.0,0,0,0,0,0,0,0,0,0,0,6355
3195,0.0,1,4,1718,7572,3617,3,2,100.0,0,48,0,0,0,0,15,31,2,0,7560
3197,58.32037325,1,4,1719,5247,5247,2,2,100.0,3,23,0,0,0,3,1,20,2,0,5144
3199,91.63103238,1,4,1720,6634,6634,3,3,100.0,6,191,0,1,0,5,33,153,5,1,6548
3211,289.017341,1,4,1770,2005,2005,1,1,100.0,6,29,0,2,0,4,14,13,2,0,2076
3213,282.2092956,1,4,1771,16954,16954,2,2,100.0,49,197,2,0,2,45,62,111,24,2,17363
3215,663.1299735,1,4,1772,5917,5917,1,1,100.0,40,104,0,9,0,31,38,55,11,3,6032
3217,38.13155386,1,4,1773,5380,5380,1,1,100.0,2,71,0,0,0,2,17,49,5,0,5245
3219,296.758927,1,4,1774,52549,52549,2,2,100.0,153,1124,1,19,12,121,322,729,73,10,51557
3221,195.0585176,1,4,1775,4653,4653,1,1,100.0,9,58,0,0,0,9,20,32,6,0,4614
3223,609.9723385,1,4,1776,43918,43918,1,1,100.0,258,1147,0,11,26,221,334,687,126,10,42297
3227,1148.756725,1,4,1777,6822,6822,2,2,100.0,79,75,0,3,1,75,27,43,5,0,6877
3229,1217.656012,1,4,1778,3947,3947,1,1,100.0,48,86,0,7,2,39,23,55,8,2,3942
3231,375.8089692,1,4,1779,431276,431276,6,6,100.0,1630,11320,12,75,411,1132,2626,7466,1228,66,433731
3233,457.3928607,1,4,1780,10230,10230,1,1,100.0,46,123,0,11,1,34,61,58,4,1,10057
3311,243.5734,1,4,1788,402466,379267,29,21,100.0,984,9041,2,142,275,565,1695,7007,339,117,403985
3313,129.384606,1,4,1789,146860,122267,27,20,100.0,190,2772,0,38,33,119,431,2266,75,26,146849
3315,118.0073144,1,4,1790,296774,291295,40,35,100.0,353,5797,7,77,43,226,925,4649,223,54,299134
3317,201.4559405,1,4,1791,124094,122310,17,13,100.0,251,3166,2,54,42,153,479,2612,75,39,124593
3319,151.2190583,1,4,1792,43545,32299,14,6,100.0,65,912,2,13,2,48,168,711,33,6,42984
3411,551.0639921,1,4,1798,157869,157869,7,6,100.0,867,6765,7,32,316,512,2033,4567,164,33,157332
3413,659.9836619,1,4,1799,789003,789003,32,30,100.0,5211,21490,121,132,2938,2021,4849,10759,5882,119,789565
3415,158.4758755,1,4,1800,290528,290528,29,28,100.0,460,7622,7,27,172,254,1768,5565,288,24,290265
3417,441.3265847,1,4,1801,644381,644381,18,16,100.0,2914,12304,15,84,1323,1493,2664,8135,1504,38,660282
3419,36.43564356,1,4,1802,128668,128668,20,18,100.0,46,1100,3,2,5,36,265,804,31,5,126250
3421,444.6376217,1,4,1803,368870,368870,19,17,98.7733,1647,8218,26,50,760,811,2447,5057,715,38,370414
3423,166.3612488,1,4,1804,818226,818226,34,31,100.0,1379,13822,13,75,585,706,3156,9894,772,70,828919
3425,176.5998806,1,4,1805,634127,634127,54,53,100.0,1112,12110,11,86,366,649,2556,9202,352,41,629672
3427,70.28476342,1,4,1806,497413,497413,43,42,100.0,351,5199,2,31,106,212,1144,3850,205,5,499397
3429,104.2141601,1,4,1807,582222,582222,37,35,99.2586,608,11239,4,31,158,415,2659,8369,212,66,583414
3431,481.7351959,1,4,1808,504479,504479,22,20,100.0,2436,11085,30,42,1213,1151,3093,6599,1392,19,505672
3433,267.0104042,1,4,1809,66226,66226,12,11,100.0,174,1526,1,13,47,113,488,987,50,13,65166
3435,66.85118805,1,4,1810,326493,326493,24,22,99.9149,221,4483,2,16,111,93,1028,3254,201,14,330585
3437,57.53739931,1,4,1811,149248,149248,15,14,100.0,84,1807,5,9,22,48,416,1356,35,3,145992
3439,345.0942625,1,4,1812,542150,542150,27,26,100.0,1892,11544,28,74,966,824,2613,7099,1832,34,548256
3441,80.09014798,1,4,1813,108872,108872,17,16,99.2542,86,1671,1,9,18,59,312,1314,46,3,107379
3511,471.9454641,1,4,1821,1948,1948,1,1,91.6667,9,16,0,1,0,8,9,6,1,0,1907
3515,569.6670332,1,4,1823,54238,54238,4,4,98.6882,316,2357,7,26,19,263,628,1596,133,7,55471
3517,347.7905074,1,4,1824,29427,15581,6,4,98.6169,102,764,0,17,17,68,207,521,36,3,29328
3519,681.1689739,1,4,1825,4626,4626,2,2,100.0,31,95,0,0,6,25,34,53,8,1,4551
3521,0.0,1,4,1826,705,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,693
3523,408.2509669,1,4,1827,4869,4869,2,2,100.0,19,31,0,0,4,15,9,19,3,2,4654
3525,501.0137816,1,4,1828,65527,65527,6,6,99.7947,341,2513,4,28,28,280,729,1600,184,6,68062
3527,253.6682417,1,4,1829,20487,20487,5,5,96.7365,51,538,2,6,3,40,179,341,18,0,20105
3528,337.1165299,1,4,1830,18251,18251,2,1,100.0,60,208,0,10,0,49,39,164,5,3,17798
3529,588.020601,1,4,1831,25321,25321,2,2,100.0,145,855,0,9,6,130,243,583,28,4,24659
3531,694.3307688,1,4,1832,73781,73781,2,2,100.0,509,2282,7,42,67,393,540,1615,127,18,73308
3533,0.0,1,4,1833,4781,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,4704
3535,268.2272616,1,4,1834,65808,65112,4,3,96.0581,176,1205,0,11,10,155,319,823,62,8,65616
3537,311.7063034,1,4,1835,9040,9040,3,3,95.0562,27,279,0,2,4,21,125,144,10,0,8662
3539,563.9848273,1,4,1836,43808,40510,2,2,100.0,226,836,1,5,38,182,401,396,39,3,40072
3541,451.0147833,1,4,1837,20479,20479,3,3,94.848,90,599,0,16,3,71,219,348,32,0,19955
3543,260.6626396,1,4,1838,134604,133857,5,5,99.4711,356,2444,4,28,30,293,595,1648,201,17,136575
3545,675.0828044,1,4,1839,128404,128404,4,4,99.4801,854,3239,6,133,57,657,725,2325,189,29,126503
3547,469.5000175,1,4,1840,29348,27958,4,2,82.9745,134,452,0,5,8,121,155,273,24,6,28541
3549,355.4397889,1,4,1841,142586,145880,4,5,100.0,524,5407,6,24,136,358,2735,2421,252,31,147423
3551,388.8696854,1,4,1842,11962,11962,2,2,100.0,45,291,1,3,1,40,86,184,21,0,11572
3553,739.3084622,1,4,1843,17901,17901,4,4,96.3261,130,528,0,3,2,124,139,365,23,3,17584
3555,184.6526411,1,4,1844,32969,8043,5,4,100.0,61,514,2,6,7,46,171,338,5,1,33035
3557,343.5770185,1,4,1845,16371,16371,3,3,91.6667,54,310,0,3,0,51,125,162,24,3,15717
3559,480.5491991,1,4,1846,4440,4440,2,2,91.4189,21,131,0,1,2,18,77,42,12,0,4370
3561,492.8949714,1,4,1847,77193,77193,5,5,95.1897,376,1957,4,15,18,338,822,931,204,9,76284
3611,178.6680423,1,4,1854,80168,80168,12,6,100.0,142,1657,1,13,22,106,305,1306,46,15,79477
3613,229.1854524,1,4,1855,135093,135093,18,11,99.8008,305,3527,2,27,60,216,814,2628,85,34,133080
3615,250.8304522,1,4,1856,89320,89320,11,6,100.0,222,2214,4,2,46,170,398,1770,46,4,88506
3617,115.1445367,1,4,1857,50389,49036,13,8,99.6144,57,958,0,17,9,31,180,753,25,2,49503
3619,106.6294077,1,4,1858,82387,82387,8,5,96.1789,87,1609,0,15,6,66,274,1296,39,7,81591
3621,168.6936684,1,4,1859,62888,61514,15,7,100.0,105,1313,0,15,18,72,262,1039,12,13,62243
3623,130.6762496,1,4,1860,49629,49629,8,5,100.0,64,1041,1,11,19,33,249,772,20,7,48976
3625,136.9804375,1,4,1861,48631,47816,14,10,100.0,64,711,1,11,7,45,175,518,18,2,46722
